# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
239		143092		15229769		47800
240		142944		15293206		47766
241		142995		15356591		47769
242		142843		15420018		47750
243		142513		15483424		47749
244		142211		15546787		47782
245		142259		15610192		47690
246		142179		15673608		47720
247		141999		15737012		47755
248		141997		15800426		47714
249		141759		15863811		47772
250		141954		15927205		47712
251		141758		15990629		47763
252		141713		16053993		47739
253		141761		16117390		47779
254		141608		16180770		47729
255		141635		16244157		47761
256		141652		16307536		47733
257		141533		16370914		47748
258		141413		16434303		47760
259		141279		16497686		47759
260		141117		16561063		47754
261		141204		16624427		47792
262		141023		16687804		47800
263		141030		16751198		47793
264		141008		16814565		47782
265		140832		16877918		47807
266		140592		16941282		47776
267		140388		17004656		47769
268		140325		17068062		47809
269		140235		17131435		47812
270		140125		17194825		47769
271		140115		17258242		47778
272		140001		17321659		47790
273		140037		17385048		47820
274		139817		17448446		47755
275		139629		17511834		47769
276		139494		17575216		47750
277		139436		17638607		47754
278		139308		17701975		47740
279		139218		17765366		47728
280		139064		17828747		47696
281		138911		17892138		47713
282		138818		17955527		47683
283		138740		18018923		47664
284		138716		18082320		47703
285		138775		18145683		47723
286		138615		18209076		47715
287		138593		18272449		47719
288		138456		18335820		47719
289		138338		18399168		47699
290		138288		18462551		47660
291		138218		18525896		47692
292		138183		18589295		47698
293		138165		18652673		47692
294		138134		18716067		47701
295		138002		18779432		47718
296		137940		18842797		47746
297		137896		18906187		47743
298		137862		18969550		47732
299		137834		19032920		47748
300		137750		19096292		47712
301		137635		19159654		47762
302		137627		19223021		47739
303		137566		19286400		47768
304		137589		19349789		47758
305		137494		19413162		47768
306		137420		19476561		47761
307		137409		19539953		47769
308		137364		19603282		47742
309		137345		19666620		47747
310		137232		19730017		47776
311		137189		19793395		47781
312		137174		19856789		47754
